Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
29.0,Male,0.0,3.27323,6.686645681906734,8.30295,6.186161578619375,Sports,ISTJ
,Female,0.0,6.41724,,1.27692,4.8424171167965255,Unknown,
41.0,Male,0.0,4.60019,6.178689248031542,8.69144,6.248192038058314,Arts,ESTJ
,Male,1.0,1.84252,,8.81988,4.685872164841852,,INTP
28.0,Male,0.0,9.71614,,0.22266,5.055793182853371,Sports,ENFJ
27.0,Male,0.0,9.34338,6.031377458757058,1.82825,7.262382135374126,,ENFJ
22.0,Female,,6.2765,4.436214470300715,7.95285,6.729880272399629,,ENTJ
34.0,Male,0.0,1.33809,,0.85452,6.321860733958338,Unknown,INFJ
,,,9.598,6.637089266688286,8.72401,5.864464236067657,Sports,ESTJ
25.0,Male,0.0,4.74511,5.093422369674185,2.13984,6.1222764485337215,Arts,INFJ
,Female,0.0,,,6.47156,6.616116707875186,Unknown,ISTJ
26.0,Female,1.0,0.41281,5.75702720783411,3.38753,3.0111796131615427,Others,INFP
30.0,Female,1.0,0.29909,,3.67566,3.6976974909215383,Unknown,INFP
37.0,Male,,,5.696367808910508,7.94236,4.9486722591591885,,ENTP
23.0,Male,,4.64281,6.461468631089382,4.45741,6.541937837582676,Unknown,ISFJ
34.0,Female,0.0,4.66756,6.291461784189693,0.61122,,Unknown,
,Male,0.0,2.09198,,8.36801,3.677845999482152,Technology,ISTP
32.0,Female,0.0,,6.440300867102078,3.69644,6.521624298485932,,ESFJ
24.0,Female,0.0,,7.591481965666921,2.11068,7.434462422843984,Arts,ESFJ
,Female,0.0,,5.183652201395709,9.26381,6.060798000714245,Arts,ENTJ
,,0.0,9.93345,5.398975143072199,,6.791997427965347,,ENFJ
,Male,1.0,6.96084,6.15929509563749,8.24853,3.345461431362067,Sports,ESTP
28.0,Female,0.0,8.34535,6.168213775412009,9.66313,6.577073137825799,Arts,ESTJ
23.0,Male,0.0,2.00887,6.8401879309051274,1.75162,6.458496779249453,Arts,ISFJ
22.0,Male,1.0,9.29539,7.049270303650912,,4.09684913890286,Arts,ESFP
29.0,Male,,,7.420241031665519,6.86201,7.320482509092387,Unknown,ESTJ
29.0,Female,1.0,3.40135,,,5.539691914427472,Arts,INTP
23.0,Female,1.0,1.43992,4.8149111496841375,5.77675,5.9627827584254245,Unknown,
24.0,Male,1.0,7.63388,3.884088935801665,7.76802,,Unknown,
31.0,Female,1.0,2.04768,7.343407344469448,5.56734,4.785716232578974,Unknown,ISTP
22.0,Female,,,,,5.6133416355503964,Others,ENFP
34.0,Female,0.0,3.12773,4.021136880552905,8.0672,5.520733894099959,,INTJ
24.0,Female,1.0,,4.532941852563127,0.91412,,,INFP
28.0,Male,0.0,0.2354,,1.92148,6.719999585830685,,
30.0,Male,1.0,8.44503,,,2.976300168056836,,ENFP
22.0,,1.0,9.46588,6.3521397738276875,1.22536,5.386411331628082,,
40.0,Male,0.0,1.7088,,3.33645,6.051899308846481,Arts,INFJ
33.0,Female,0.0,,6.543387133255288,8.3619,,Sports,ISTJ
24.0,Female,0.0,2.54738,5.8238188382063045,8.7375,6.368993066951264,Unknown,
30.0,Female,0.0,6.39306,,5.8693,6.650888185607185,Others,ESTJ
28.0,,0.0,1.96592,6.38234947743468,2.62509,6.170240133779229,Unknown,
,,0.0,7.57314,6.109563436681281,1.58511,6.1462234827373,Unknown,ESFJ
23.0,Male,,7.83629,,,4.432182646910208,,ENFP
30.0,Female,,1.66449,6.754237281000397,,4.968460485762968,Unknown,ISTP
28.0,,1.0,4.48658,6.470524351435104,9.14941,3.996626737892705,Technology,ISTP
27.0,Male,0.0,0.75889,5.1416026143760245,,5.7463795913553275,Arts,INFP
23.0,Female,1.0,3.38003,6.03331091522044,7.72692,7.08055302557405,Arts,INTP
24.0,Male,0.0,9.56751,5.639362526413964,5.39172,6.3965007327221794,Sports,ENFJ
24.0,Male,0.0,0.58805,6.6202902347938934,7.53069,6.789419698451425,Others,ISTJ
23.0,,0.0,7.53379,4.712810107738271,9.78894,6.0862330521638714,Others,ENTJ
,Male,,,6.2620721907842345,7.34904,4.326657220315109,Technology,ESTP
28.0,Male,0.0,5.28581,7.380210449375497,7.024,3.68420564860675,Arts,ISTP
21.0,Male,,1.93516,5.831332801304993,,7.393273739730191,Others,INTJ
,,0.0,0.05253,5.193911845145608,5.81665,4.840693946468955,Unknown,INTP
27.0,,0.0,5.70998,6.397816475338746,2.37241,6.292151155210123,Unknown,ESFJ
23.0,Male,,6.43262,5.53210056911471,4.40426,,Sports,ENFJ
28.0,,0.0,3.15214,,,6.118646841142417,Unknown,
25.0,Female,,,7.2167003296495,3.6071,4.023311023682669,Technology,ISFP
31.0,Male,0.0,7.27189,,8.51915,7.181595745429387,Others,ESTJ
22.0,Male,,6.18805,6.17754129875354,7.3428,6.606460052590209,Unknown,ESTJ
35.0,Male,,4.13492,6.162945438437593,5.1268,6.117268346211155,Unknown,ESFJ
33.0,Male,0.0,3.26711,,6.33718,5.9539478597236855,Others,ISFP
25.0,Male,1.0,5.93107,6.255307591389749,,4.864651421949359,,ESFP
,Female,,,3.9927477173206314,1.02647,5.365858837172233,Unknown,ENFP
22.0,Male,0.0,,6.148669717962843,,6.203953616307702,Unknown,ENFJ
24.0,Female,,5.5686,6.680770017261252,7.544,,Unknown,ESTJ
,Female,0.0,5.76649,4.727730376419268,2.32123,7.448796831005879,Unknown,ENFJ
28.0,Female,1.0,1.08522,,2.69251,3.565674567313714,Unknown,INFP
30.0,Female,0.0,2.31885,6.809969377864948,1.28982,4.03856645893802,,
33.0,Male,,,6.516274592708077,3.70402,5.2557100466816955,Unknown,
,,0.0,1.18223,5.48450451512755,,5.563489320349456,Arts,INTP
,Male,0.0,0.8859,6.119238319210325,,6.7766732862784504,,ISFJ
30.0,Female,1.0,4.39771,6.93135753798216,8.61993,5.066751647534616,Arts,ESTP
20.0,Female,0.0,2.65111,5.199474195027586,7.80508,7.161078584408553,,INTJ
28.0,Male,0.0,2.17913,5.269045415136138,5.08408,6.806062884900486,Unknown,
,Male,0.0,4.39818,4.549992951963651,5.09386,6.373233535971303,Unknown,INFJ
25.0,,0.0,5.36334,6.417768957368748,6.32156,,Unknown,
24.0,Female,1.0,2.9248,6.2238629465614155,6.30187,2.814309378727044,,ESTP
39.0,Female,0.0,,6.894879414013914,,6.487096072595214,Arts,ISTJ
26.0,Male,1.0,,2.7705077356928554,4.65972,3.3453543690774956,Unknown,
28.0,Male,0.0,1.52663,,8.92115,6.711780806078769,,
31.0,Male,0.0,3.29862,6.424945910215126,7.4161,3.965264064872945,Arts,ISTP
25.0,Male,0.0,1.38143,6.875070566770895,7.27963,,,ISTJ
,,0.0,4.08799,6.276717470795069,4.85202,6.050666497178811,,ESTJ
,Female,0.0,1.20739,6.2909226181487705,9.01931,7.61091938075227,Unknown,
,Female,0.0,1.26736,4.754855134344278,3.20764,6.446366614003,,INFJ
36.0,Male,0.0,,6.41127747936987,5.96415,6.174622729947283,Unknown,
32.0,,1.0,9.33752,6.462723777092336,0.34133,,Sports,ESFP
32.0,Male,0.0,6.30491,6.9104494942397805,4.89659,3.9976796893683177,Arts,ESFP
37.0,Female,,,7.028009676327818,,,Arts,ISFJ
32.0,Female,0.0,5.38141,6.448697428397401,0.98864,5.050008386294859,Unknown,
32.0,Female,0.0,0.22111,6.61251801746519,,,Sports,ISTJ
,,0.0,5.18262,7.258207833709358,3.52543,6.181647854353756,Others,ISFJ
21.0,Female,0.0,0.61805,,1.18892,6.225138746515031,Unknown,INFJ
30.0,Female,1.0,3.29544,,5.8536,,Arts,INTP
25.0,Male,0.0,,3.9959101683055,2.11045,6.104103974996742,Unknown,ENFJ
27.0,Male,0.0,2.02937,6.876122749593295,,1.986419711183224,Unknown,ISFP
26.0,,0.0,,,,5.61186695009805,Unknown,
27.0,Female,,3.41069,6.8777561391139805,2.39722,6.164407515514326,Unknown,ESFJ
27.0,Male,,6.2978,6.193832519638363,8.57286,4.494080458059397,Technology,ESTP
,Male,,4.07516,,5.6703,4.918846165220229,Arts,
26.0,Male,0.0,6.22247,6.055391309798382,,5.719546406060694,Sports,
25.0,,,7.86619,5.8322357067033925,0.18063,6.831864429869835,Sports,ENFJ
,Female,0.0,8.87524,5.272382787650836,0.11447,,,
19.0,Female,,9.66795,5.2190727252781475,1.34484,7.082565887190289,Others,ENFJ
22.0,Female,1.0,2.14451,3.230999368747543,9.88927,0.1468748837219458,Technology,INTP
22.0,Female,,8.75356,3.492171451735853,2.619,,,ENFJ
22.0,,0.0,3.73729,5.066632988532563,3.25829,6.544605601869595,Unknown,ENFJ
19.0,,0.0,2.89766,,9.21795,4.4062044920729475,Others,
37.0,,,9.73211,7.336887810444278,3.93916,7.678755874464137,Others,ESFJ
25.0,Male,0.0,,5.080469943893586,4.92831,5.593018167317874,Sports,ENFJ
,,,2.85102,4.6798263107336275,1.45312,6.443095574332525,Unknown,
20.0,Male,,4.24088,4.905868755684043,3.75276,6.0740130837963555,,INFJ
,Male,0.0,1.3213,7.044357772624548,2.30119,6.435170165473335,Unknown,ISFJ
29.0,Female,0.0,3.40262,3.818636090322017,,5.8820044701715295,Sports,
27.0,,0.0,2.33169,5.296376956138857,0.92309,6.022203207184832,,
28.0,Male,1.0,,,6.67092,,Unknown,ESTP
,Male,0.0,9.11802,5.180584142086804,9.48027,5.88768848473008,Unknown,
24.0,,1.0,5.99515,,9.01019,5.813239521977144,Others,
,,0.0,,6.336736289500488,,7.153964109446827,Unknown,ISTJ
,Female,,1.11829,5.4295640504577625,2.00372,2.961303529446269,Unknown,
27.0,Female,0.0,,6.277851021120485,7.54959,4.758275557449759,Unknown,ISTP
23.0,Male,0.0,8.62116,,7.79215,4.901772125345642,Unknown,ESTP
23.0,Male,0.0,4.85482,3.6251817434185942,8.3258,6.132692311419271,Unknown,ENTJ
,Female,0.0,7.61269,5.214403106585278,6.24906,6.163392174891772,Others,ENTJ
,Female,0.0,0.24753,,,6.899181391136381,Unknown,
30.0,,0.0,1.82589,6.237009863168383,9.00689,5.891553171136339,Others,ISTP
28.0,Male,0.0,,7.159350633269298,,6.056813697460852,Sports,ISTJ
28.0,Female,0.0,0.26337,6.640112686679394,8.17643,5.639484857428944,Arts,ISTP
28.0,Male,0.0,,6.30638775874526,4.07274,,Unknown,ESFJ
32.0,Female,1.0,0.48639,6.253924547711172,0.67265,6.301961419970551,,ISFP
38.0,Male,0.0,1.86586,6.793747687972034,7.67896,5.156823586616883,Sports,ISTJ
35.0,Female,0.0,0.23454,7.214552488179426,,,Unknown,ISTJ
21.0,Female,0.0,8.77296,6.6553304621120475,6.67152,6.605684049556471,Unknown,
38.0,Female,0.0,1.69163,7.10304210591935,5.53401,,,ISTJ
21.0,Male,,2.71733,6.504945344215061,9.97987,5.939601863052618,Sports,
,Female,0.0,,4.979195450268319,9.0636,5.902842825628767,Technology,ENTP
25.0,Female,,4.33145,6.324028521086426,3.30723,4.048907123019603,Arts,ISFP
,Male,1.0,0.08436,3.0738633215000593,9.96297,1.965892350050149,Sports,INTP
29.0,,,,6.166016728806438,,,Technology,ISTJ
22.0,Female,0.0,8.83998,3.6350762682491338,8.22057,4.253670618149254,,ENTP
24.0,Male,0.0,0.70954,6.066577193246328,,5.425722598333629,,
21.0,Male,0.0,,3.902275524198782,,5.173060364074106,Unknown,INTP
31.0,Male,0.0,3.65182,6.281299326145555,9.88133,6.207647784597257,Technology,ESTJ
21.0,,0.0,,5.932951518056179,5.93429,6.4987002809321295,Arts,ENTJ
,Male,1.0,1.05841,5.626685979703865,0.74013,,,
22.0,Male,0.0,5.73592,4.4767549489605605,8.60549,5.399250389478745,Others,ENTP
26.0,Female,0.0,3.18734,6.555708581130363,1.93327,6.432382598762887,Arts,ISFJ
24.0,Male,0.0,5.01268,6.70759506781933,,5.437652403888936,Sports,ESFJ
22.0,Male,0.0,7.91482,6.85492782466873,6.98679,6.658481523224476,Technology,ENTJ
22.0,Male,,6.61184,5.712051806787837,,5.58772329492422,Others,ENFP
26.0,Female,0.0,1.62545,5.553908496084618,,,Sports,
32.0,Female,0.0,5.15543,6.749259435596119,,6.716391616337079,Technology,ESTJ
,Female,0.0,9.15029,7.288209242146639,1.23,7.310468682362216,Unknown,ESFJ
31.0,Female,0.0,6.63023,5.57664524926921,1.70036,5.803204913206602,Sports,
,Female,,2.97243,5.5311565665295,7.43888,2.6644666550993774,Arts,INTP
27.0,,0.0,3.79042,6.186184642411834,6.46624,6.593047692226342,Arts,ESTJ
,Male,0.0,5.41445,,6.11966,3.6724510926310954,Others,ESFP
24.0,Male,0.0,,5.671335523477664,5.52241,6.08204383952143,Sports,
25.0,Female,0.0,1.48577,4.256615314396935,8.01983,4.476656674498937,Arts,INTP
43.0,,0.0,0.2704,6.2689747529257325,1.04027,4.56431663124919,Unknown,ISFP
35.0,Male,0.0,1.94142,6.323531540055134,9.54554,6.17678049899648,Unknown,
30.0,Female,1.0,0.60387,6.619802805737445,7.69774,4.415759332492724,Unknown,
27.0,Male,,3.95989,7.595565308973389,7.34425,,Others,
23.0,Male,0.0,1.06108,4.78633260603592,2.29404,4.673945248455555,Others,INFP
34.0,Female,0.0,4.76298,6.612883049814984,7.18721,,,
,Male,,,,0.05419,5.9926889495090805,Arts,INFP
23.0,,0.0,7.98311,5.928310077306683,6.17457,6.712395401409153,Others,
25.0,,,4.98538,5.335984559957501,6.91357,,Others,ENTP
44.0,Female,1.0,6.72881,5.917939972018761,3.12354,3.885582240735493,Arts,
24.0,Female,1.0,,6.480016683519727,9.42014,4.674363498695748,,ISTP
20.0,Male,0.0,1.53991,,,,Sports,INFJ
33.0,,0.0,3.06912,4.8985284517178345,6.65918,6.776741155378483,Others,
27.0,Male,0.0,6.79721,3.6232307632575464,5.71987,,Technology,ENFJ
,Female,0.0,5.1896,6.566496062077232,,6.3690110572794625,Others,ESFJ
21.0,Male,0.0,5.70948,7.950907739690232,6.66559,5.136437240656121,Sports,ENTJ
,,,2.84782,5.386658229613106,4.83882,5.841161751449438,Sports,INFJ
27.0,Female,0.0,7.53904,5.872940900568538,1.75714,,Sports,ENFJ
,Female,0.0,5.17382,4.355471538753761,2.35804,6.607006149245042,Unknown,ENFJ
31.0,Male,,8.03708,4.273653839240088,2.06213,7.4048454167262046,Sports,ENFJ
35.0,Female,0.0,5.22975,7.0104646686918235,1.02376,,,
,,0.0,4.09109,,7.29961,1.991171477232431,Unknown,ISTP
31.0,Male,1.0,3.39159,6.275073695397568,8.92194,5.925918310044606,,ISTP
32.0,Male,0.0,8.79401,6.185157516153236,5.23917,6.114916093636036,,ESFJ
25.0,Male,,2.89703,6.29075642404992,,6.426291607454888,Others,
27.0,Male,,9.41206,7.046507399852031,7.17901,5.469611046053318,,ESTP
35.0,,0.0,3.45607,4.198987659778928,3.20461,,Unknown,INFJ
24.0,Female,0.0,2.61735,4.998085091524695,6.31116,6.031112148764163,Others,
35.0,Male,0.0,7.67419,,2.93557,,Unknown,
,Female,0.0,3.68454,,8.96007,6.657161292749327,Arts,ENTJ
27.0,Male,1.0,,4.246210203962386,,2.2468473598632968,Sports,INFP
28.0,,0.0,,,8.63404,6.099303836486185,Arts,ESTJ
,Male,,0.94269,7.374290034309524,9.1963,3.4905321468455313,,
,,1.0,2.46707,6.213264417706744,0.08476,,Unknown,ISFP
23.0,Female,0.0,9.09804,5.219105242581489,1.91319,5.8373292349996015,Technology,ENFP
21.0,Male,1.0,1.78842,5.586074792153528,9.3356,2.618278104610984,Technology,INTP
23.0,Male,0.0,2.56295,7.934471276992654,8.09313,6.111379817317729,Technology,ISTJ
27.0,Male,0.0,2.47231,,1.22053,4.662108939571107,Unknown,INFP
,Male,1.0,8.37598,5.206329957060079,9.6487,1.579377767734469,Sports,ENTP
33.0,Male,0.0,4.15572,5.61470842223457,,4.412319677683717,Technology,ENTP
36.0,Female,1.0,5.87968,5.920665756976073,2.26925,,Technology,ENFP
30.0,Female,0.0,4.69775,,4.97149,6.242615506207283,Unknown,ESFJ
30.0,Female,1.0,0.61804,6.260677105599218,9.83042,3.200806868374323,Unknown,ISTP
26.0,Female,,4.74501,1.6010346786165508,9.19544,,,
28.0,Female,1.0,,,6.63361,5.363392870805948,,ESTP
29.0,Male,,3.40504,4.668183151796134,6.74974,,Sports,INTJ
,Female,0.0,9.61692,5.007721587709244,6.03215,,Others,
39.0,Male,0.0,0.09618,6.167923848664679,3.24772,6.169629774282239,Unknown,ISFJ
24.0,Female,0.0,1.83366,6.402629285210043,4.27092,,Others,ISFP
23.0,Male,1.0,1.54459,6.831932387026336,2.21975,2.6124217692519283,Arts,
22.0,Female,0.0,9.89735,4.012338463219635,8.09153,6.033086260703029,Arts,ENTJ
23.0,Male,,3.50849,,,6.039889484280295,,ISTJ
34.0,Female,,,4.615065395413722,9.15439,3.31546515731027,,INTP
24.0,,0.0,0.05967,4.322247074360739,4.63548,2.91223231541494,,INFP
,Female,1.0,,,8.46308,4.410294777687096,,ESTP
35.0,Male,0.0,1.18899,6.422183941349201,7.58404,,Unknown,ISTJ
33.0,Male,0.0,1.79046,6.692342368051542,9.74243,5.914656222884375,Sports,ISTJ
23.0,,0.0,1.27367,5.308390414577202,7.246,4.229731728501117,Technology,INTP
29.0,Male,,6.76327,6.4538520465380085,6.0784,4.527617472505039,Others,ESFP
27.0,Male,0.0,1.13754,6.539498964679517,,,Arts,ISTJ
23.0,Female,0.0,9.3189,3.762361261941343,6.78809,7.436162544513648,Unknown,ENTJ
32.0,Male,0.0,6.15813,5.516574903882043,8.64305,,Others,ENTJ
,Male,0.0,6.4585,6.858716311672008,8.259,6.150512868475579,Unknown,ESTJ
,Female,0.0,,5.380531303703663,,6.406005200950955,Unknown,INTJ
25.0,Male,0.0,,3.81670411882152,2.68046,6.132088897336992,Unknown,INFJ
,Female,1.0,0.4984,,,5.157351676738649,Others,
20.0,Male,0.0,2.70838,3.64108946615892,,5.7104985686846055,Unknown,
42.0,Male,,7.55013,6.096367215808811,8.73593,6.765665277307366,Technology,ENTJ
33.0,,0.0,,5.1173482865737725,0.26086,6.524764235972288,Arts,ENFJ
19.0,Female,0.0,,8.06127574958928,7.71192,3.292095483315601,Others,ENTP
26.0,Female,0.0,5.55026,5.319525444345592,4.33217,,Sports,ENFJ
21.0,Female,1.0,2.6199,6.314995240108485,6.30551,5.515788651415407,Others,INTP
27.0,Male,1.0,2.87335,4.007541189492908,3.3765,4.649920261737188,,INFP
27.0,Male,,,7.580249647941684,8.67618,6.2736713291681845,Unknown,
26.0,Male,0.0,,6.398662002828855,9.68447,6.580811610625408,Arts,ISTJ
31.0,Male,0.0,8.22018,6.304095816092993,7.12342,4.2138574240895705,Unknown,ESTP
,Male,0.0,3.55791,6.556176833775104,,5.166528522911719,Sports,
24.0,Male,,5.60299,5.497246995297543,2.06207,6.251606387799208,Technology,ENFJ
22.0,,0.0,6.1864,3.856742501305723,,3.647445321705636,,ENFP
32.0,Male,1.0,2.74056,,,3.724823301821687,Unknown,ISFP
29.0,Female,0.0,0.66717,5.8281742814066035,7.12257,6.345303559181167,Technology,
23.0,Female,1.0,,3.847666308288068,6.82571,6.219341951613778,Unknown,INTP
27.0,Male,0.0,1.68605,3.8940771126094855,6.33725,,Arts,INTJ
28.0,Male,0.0,,5.288034379830207,8.03568,,Others,INTJ
,,,4.68153,4.2099205541571845,,6.780800188102287,,ENFJ
24.0,Female,0.0,5.49914,5.940346518890072,7.37291,6.019060100481993,Technology,ENTJ
25.0,Male,0.0,7.89838,5.846793950624124,7.51906,6.673526673202561,,ENTJ
31.0,Male,,,6.91454016525736,3.28852,3.8640783465677018,Sports,ISFP
29.0,Female,0.0,,4.287463279217596,7.18722,6.246230502253762,Others,ENTJ
,Female,0.0,0.58262,5.535560559441451,6.50511,,Unknown,INTJ
28.0,,0.0,1.32949,,7.05582,5.283091647950142,Unknown,
28.0,Female,1.0,,6.79975822927623,2.12329,5.778875577070798,Unknown,ISFP
27.0,Female,1.0,,6.111450387989643,9.76465,8.36767960849621,Technology,ISTP
,Female,0.0,,3.974730470428955,3.27968,5.725694138314429,Unknown,ENFP
,Male,0.0,7.15565,6.543525377911964,8.58327,3.647184176218419,Others,
31.0,Male,0.0,7.39478,6.1942566902441945,7.06877,6.730303914008915,Sports,
,Female,1.0,2.59139,7.726625615836987,5.00612,,Arts,ISTP
28.0,,0.0,6.08716,5.250036831318602,0.55092,6.4251950048707345,Unknown,ENFJ
,Male,0.0,7.58904,4.4592402271366485,7.26303,5.045439907811799,,
30.0,Female,0.0,6.25941,6.55427947928922,7.90715,6.3707794199085015,,ESTJ
25.0,Female,,4.32338,6.292222961588362,8.17788,6.230691166202123,Arts,ESTJ
32.0,,1.0,1.22976,6.52873762133663,8.59161,4.204156104485595,Sports,ISTP
28.0,Male,,9.59402,6.4659950890329645,1.21909,5.013274377180609,Sports,ESFJ
21.0,Female,,,6.520089929572492,,5.824770989963675,Arts,INTP
26.0,Female,0.0,6.18257,5.363493173427804,,6.239097843560737,Unknown,ENFJ
26.0,Male,0.0,2.64229,,6.56882,,Unknown,ISTJ
25.0,Male,,8.46491,6.180744161719335,,6.746121630879696,Others,
,Male,,6.87954,6.076069022224968,8.67822,6.268858219812103,Arts,ENTJ
24.0,Male,0.0,4.77626,6.628704681064889,,7.038461698066832,Arts,ESFJ
21.0,Male,0.0,4.02482,4.712087408431575,5.65108,,Arts,ENTP
21.0,Female,,7.37116,,5.85583,,Unknown,ENTP
26.0,Male,0.0,2.92129,6.815551819386914,6.41601,6.609325368348444,,ISTJ
32.0,Female,0.0,1.82558,6.538057492372971,4.51745,,Arts,
35.0,Male,1.0,7.03349,6.433160428223067,9.73165,6.85811279343927,Unknown,ESTP
21.0,Male,0.0,5.23337,6.037641922128248,2.56787,,Unknown,INFJ
30.0,Male,0.0,,6.1116777224692544,7.25301,6.68012354199151,Unknown,
23.0,Male,0.0,0.10746,3.215553206578641,5.2391,6.515579932994547,Arts,INFJ
25.0,Female,0.0,0.64965,6.901934581549336,6.28184,,Others,ISTJ
22.0,,,3.14036,4.6314864979181944,8.18969,3.6262167302998503,Technology,INTP
27.0,Female,,9.01376,4.648353378938779,2.89278,,Technology,ENFJ
33.0,Male,0.0,4.4675,6.819660590729507,2.47722,6.263062644288544,Technology,ISFJ
28.0,Male,1.0,4.60096,6.716848354792189,,4.533382507914695,Arts,ESTP
,Male,0.0,9.67907,,2.59932,6.555608496180654,Unknown,ESFJ
,Male,0.0,1.13182,6.106054545699558,7.5893,6.661738444607483,Unknown,ISTJ
30.0,,1.0,,6.324287781183271,,3.895738113958621,Sports,ESTP
37.0,Female,0.0,8.69262,4.085169433410855,9.69671,,Arts,ENTJ
,,1.0,4.08581,6.169734242033393,5.06777,,Technology,ISFP
35.0,Male,1.0,0.78778,4.537190243383005,,,Unknown,
21.0,,0.0,3.35501,3.7342326381447144,7.79503,2.6605886320878804,Technology,INTP
27.0,Male,0.0,0.72224,3.930013853802655,6.87235,5.201252176677683,Sports,INTJ
,,0.0,8.74808,7.443085320607343,4.07266,3.5199216754448504,Arts,ESFP
31.0,Female,,1.33287,6.278007551408315,,,Arts,ISFP
32.0,Male,0.0,,1.5547224373692252,3.45554,6.548598627643608,Sports,ENFJ
31.0,Male,,8.17006,4.384335157151011,2.70414,,,ENFJ
30.0,Male,,6.9479,6.322051079794329,5.90052,,,ESFJ
37.0,Female,1.0,6.97212,6.124944548132936,6.01989,5.658218830850523,Arts,ESTP
25.0,Female,0.0,3.86216,6.298391317450042,4.59431,7.123573365701271,Unknown,ESFJ
27.0,Female,0.0,4.10452,6.19510241588228,5.17934,6.8042678806654475,Unknown,ESFJ
32.0,,0.0,4.05712,3.2159482700275412,1.48672,4.436622152562682,Others,
38.0,Female,0.0,3.26675,,3.79605,5.877295744828547,Sports,ISFJ
29.0,Male,0.0,7.68176,6.803362066644902,6.72211,5.033896039882952,Technology,
33.0,Male,0.0,3.95653,,9.69635,6.607335247237723,Unknown,ISTJ
23.0,Male,0.0,3.22856,3.294425129633243,7.34911,6.333000968988559,,INTJ
,Male,1.0,3.06141,2.911914381243669,7.21626,5.454582222676136,Others,INTP
34.0,Female,1.0,2.38238,,4.09475,3.233440875662723,Technology,ISFP
27.0,Female,0.0,0.61826,6.038175354945762,,5.269178430006673,Technology,
24.0,Male,,0.56352,3.2662811376976326,9.91494,,Sports,INTJ
29.0,,0.0,0.05653,6.146803843157546,3.995,5.863286686661834,Sports,ISFJ
40.0,Female,0.0,0.57424,6.435515365527809,9.75565,4.581993936723549,Unknown,
28.0,Female,0.0,1.499,6.170831006249232,,,Others,ISFP
29.0,Female,,6.39963,7.141925216478097,6.19701,6.379534957317878,Arts,ESTP
26.0,Female,,7.78408,4.928296176651308,8.44089,2.9614558298734917,Sports,ENTP
33.0,,0.0,0.60765,7.277717327668414,5.06022,6.0272304801457315,,ISFJ
22.0,Female,0.0,5.0535,,,,Others,ESTJ
25.0,Male,0.0,8.92905,4.5784789687201695,,,,ENFJ
28.0,Female,,7.18183,8.063838709609382,,,Unknown,
27.0,Female,0.0,9.30575,4.966136175665829,9.13896,,Unknown,ENTP
41.0,Male,1.0,9.13372,5.975181464249642,9.64649,5.262270219228398,Unknown,ENTP
25.0,Male,1.0,9.56091,5.9633425457089695,6.35036,3.4609351336194742,Arts,
,Female,0.0,2.52818,7.030520291688516,3.528,6.402804446866304,Technology,ISFJ
,Female,0.0,,6.389627744819761,0.7091,4.6999599929379166,Technology,ISFP
27.0,Male,1.0,4.67215,3.8384549667670385,9.87182,5.030961751634123,Unknown,ENTP
26.0,,0.0,3.19603,6.444834122067344,,,Arts,
30.0,Female,0.0,2.15382,5.818949733931628,,5.226739563852778,Technology,INTP
,,1.0,2.69438,6.677510335660966,6.51143,3.375721163961983,Unknown,
27.0,Male,0.0,6.9094,6.29952859408502,,2.6034746167992413,Others,ESFP
29.0,Female,0.0,8.65628,6.838423027482502,,5.135921528777496,Arts,ESTP
